CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true,EvalEpMean
3044332000.0,79.11363636363636,-1.9772727489471436,11965495808.0,1623.1496905930012,0.0,-0.013484271243214607,4096.0,2.523488759994507,2.5118795932144167e-15,0.0,2.707645893096924,-0.027076460421085358,0.173404723405838,-0.02707645855844021,-1.862645149230957e-09,0.0,-0.18388980627059937,0.5595269203186035,0.002684864461930947,-0.02062452957034111,0.014807196334004402,-0.20451432466506958,0.5602795481681824,2.523488759994507,1.0285604000091553,,,,,,,
3094124000.0,76.66666666666667,-2.5959596633911133,12031147008.0,1821.6251866305265,1.0,-0.015599941834807396,8192.0,4.772030353546143,3.0878077872387166e-15,0.0,2.7046737670898438,-0.027046741917729378,0.15871377289295197,-0.02704673632979393,-5.587935447692871e-09,0.0,-0.11835283041000366,0.5509031414985657,0.03870762069033706,-0.3541161119937897,0.10033001005649567,-0.47246891260147095,0.5618849992752075,2.2485415935516357,0.9976317882537842,,,,,,,
3143492000.0,78.95,-3.059999942779541,12031147008.0,1857.2544428772615,2.0,-0.014104416593909264,12288.0,6.977436304092407,3.524958103184872e-15,0.0,2.7019004821777344,-0.027018999680876732,0.17733332514762878,-0.02701900340616703,3.725290298461914e-09,0.0,-0.0026854975149035454,0.5956056118011475,0.14853068011436465,-0.7941098809242249,0.21813155710697174,-0.7967953681945801,0.6454673409461975,2.2054059505462646,0.9976773262023926,,,,,,,
3192596000.0,79.81,-2.8499999046325684,12031147008.0,1818.3684965576688,3.0,-0.01464137528091669,16384.0,9.230005025863647,4.093947403305265e-15,0.0,2.6988072395324707,-0.026988064870238304,0.30513718724250793,-0.0269880723208189,7.450580596923828e-09,0.0,0.12932536005973816,0.7705155611038208,0.07218709662599931,-1.4228167533874512,0.42551395297050476,-1.2934914827346802,0.7999285459518433,2.2525687217712402,0.9974911212921143,,,,,,,
3241964000.0,80.97,-2.309999942779541,12031147008.0,1829.6111273578788,4.0,-0.007223045453429222,20480.0,11.468732118606567,3.851086116668512e-15,0.0,2.6978464126586914,-0.02697848342359066,0.169631227850914,-0.02697846293449402,-2.0489096641540527e-08,0.0,0.12775327265262604,0.5683488249778748,0.16267002668776953,-0.9669190049171448,0.3023124635219574,-0.8391657471656799,0.6211073398590088,2.23872709274292,0.9989275932312012,,,,,,,
3291068000.0,81.85,-2.240000009536743,12031147008.0,1811.739739390116,5.0,-0.01488824374973774,24576.0,13.72954249382019,4.98212582300539e-15,0.0,2.6861467361450195,-0.026861466467380524,0.2032720446586609,-0.026861466467380524,9.313225746154785e-10,0.0,-0.0639406219124794,0.6344714164733887,-0.02510219877432096,-0.7498199343681335,0.2539990246295929,-0.8137605786323547,0.626654863357544,2.260810375213623,0.9973998069763184,,,,,,,
3340172000.0,82.25,-2.75,12031147008.0,1831.7878368361478,6.0,-0.012753207236528397,28672.0,15.965609312057495,5.002942504717112e-15,0.0,2.681525707244873,-0.026815254241228104,0.16609162092208862,-0.026815256103873253,1.862645149230957e-09,0.0,-0.03912890702486038,0.5750938057899475,0.022641499175709012,-0.6324523687362671,0.18603621423244476,-0.6715812683105469,0.5817169547080994,2.2360668182373047,0.9982638359069824,,,,,,,
3389540000.0,81.04,-2.7200000286102295,12031147008.0,1812.5287821845,7.0,-0.012416092678904533,32768.0,18.225435495376587,5.027228633380787e-15,0.0,2.6758077144622803,-0.02675807662308216,0.1490328311920166,-0.02675807662308216,0.0,0.0,-0.06681179255247116,0.54191654920578,0.05849929176361712,-0.48329830169677734,0.13050399720668793,-0.5501101016998291,0.5584986209869385,2.259826183319092,0.9975483417510986,,,,,,,
3438644000.0,78.65,-1.9299999475479126,12031147008.0,1837.483623382724,8.0,-0.007499890401959419,36864.0,20.45457100868225,5.251007961781795e-15,0.0,2.663506031036377,-0.02663506381213665,0.11871740967035294,-0.02663506008684635,-3.725290298461914e-09,0.0,-0.027162235230207443,0.48657462000846863,0.08340439652466702,-0.41809338331222534,0.12153013795614243,-0.4452555775642395,0.5082302689552307,2.229135513305664,0.997718334197998,,,,,,,
3487748000.0,80.12,-1.600000023841858,12031147008.0,1811.723881476079,9.0,-0.010560994036495686,40960.0,22.71540117263794,5.100087019371813e-15,0.0,2.644744873046875,-0.026447435840964317,0.14072591066360474,-0.026447448879480362,1.30385160446167e-08,0.0,-0.04722724109888077,0.5284785628318787,0.023400354424682135,-0.3782114088535309,0.11513074487447739,-0.42543864250183105,0.534772515296936,2.2608301639556885,0.9977579116821289,,,,,,,
3537116000.0,76.51,-1.809999942779541,12031147008.0,1825.779672200975,10.0,-0.01031970139592886,45056.0,24.958826303482056,4.93875773610597e-15,0.0,2.6015892028808594,-0.026015881448984146,0.1304561197757721,-0.026015890762209892,8.381903171539307e-09,0.0,-0.04541923105716705,0.5088345408439636,0.04941841178037709,-0.3495326638221741,0.10782646387815475,-0.3949519097805023,0.5218934416770935,2.243425130844116,0.9977905750274658,,,,,,,
