CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true,EvalEpMean
3030392000.0,79.4186046511628,-2.34883713722229,11965495808.0,1511.0501160562171,0.0,-0.015286291018128395,4096.0,2.710697650909424,4.045375145977914e-15,0.0,2.706751823425293,-0.027067502960562706,0.2127545177936554,-0.0270675178617239,1.4901161193847656e-08,0.0,-0.19171574711799622,0.6235775947570801,0.0024908767170320756,-0.0027826311998069286,0.007028449326753616,-0.19449838995933533,0.624355673789978,2.710697650909424,1.0204355716705322,,,,,,,
3081252000.0,83.03370786516854,-2.494381904602051,12031147008.0,1634.6014833122379,1.0,-0.015699129551649094,8192.0,5.216507196426392,4.690692279041286e-15,0.0,2.7002573013305664,-0.027002573013305664,0.21339130401611328,-0.027002573013305664,0.0,0.0,-0.1591275930404663,0.633686900138855,-0.0006299664750466505,-0.26996344327926636,0.04060131683945656,-0.42909103631973267,0.6334874033927917,2.5058095455169678,0.9962913990020752,,,,,,,
3130616000.0,86.35,-3.009999990463257,12031147008.0,1574.9261400769042,2.0,-0.0177905336022377,12288.0,7.817264080047607,5.322131624296844e-15,0.0,2.687607526779175,-0.02687605284154415,0.20956557989120483,-0.026876075193285942,2.2351741790771484e-08,0.0,-0.10983207821846008,0.6380967497825623,-0.027300149556995335,-0.6793417930603027,0.1024465560913086,-0.78917396068573,0.6295611262321472,2.600756883621216,0.9964616298675537,,,,,,,
3181568000.0,89.22,-3.440000057220459,12031147008.0,1696.746536235444,3.0,-0.012256722897291183,16384.0,10.231295824050903,6.983996714282625e-15,0.0,2.6635046005249023,-0.02663503587245941,0.21972033381462097,-0.026635045185685158,8.381903171539307e-09,0.0,0.10428936034440994,0.6547282338142395,0.08464489008806253,-1.355285406112671,0.19758786261081696,-1.2509961128234863,0.6843312382698059,2.414031744003296,0.9964814186096191,,,,,,,
3230672000.0,85.94,-3.0799999237060547,12031147008.0,1679.728908853285,4.0,-0.01491638831794262,20480.0,12.669784545898438,6.4063337967823486e-15,0.0,2.6392154693603516,-0.02639216184616089,0.24695312976837158,-0.026392154395580292,-7.450580596923828e-09,0.0,0.06125109642744064,0.700195848941803,-0.07472911531008108,-1.2827675342559814,0.1890566051006317,-1.221516489982605,0.675413966178894,2.438488721847534,0.996434211730957,,,,,,,
3279776000.0,82.16,-3.190000057220459,12031147008.0,1664.4327945748767,5.0,-0.013187240809202194,24576.0,15.130682945251465,5.92755011741275e-15,0.0,2.641831874847412,-0.02641831338405609,0.18960249423980713,-0.02641831897199154,5.587935447692871e-09,0.0,0.03850790858268738,0.6146660447120667,0.003677054000276403,-1.033102035522461,0.1346839964389801,-0.9945940971374512,0.6157992482185364,2.4608983993530273,0.9961104393005371,,,,,,,
3329408000.0,79.13,-2.5,12031147008.0,1797.0843270981982,6.0,-0.011621885001659393,28672.0,17.40993046760559,6.564193633096238e-15,0.0,2.6538801193237305,-0.026538800448179245,0.1942126303911209,-0.026538800448179245,0.0,0.0,0.015177685767412186,0.6231289505958557,0.02593444225508379,-0.7995083928108215,0.09611630439758301,-0.7843307256698608,0.6313698887825012,2.279247522354126,0.9970517158508301,,,,,,,
3379828000.0,82.58,-2.690000057220459,12031147008.0,1815.8697425916337,7.0,-0.014510816894471645,32768.0,19.66559886932373,6.498274141009119e-15,0.0,2.6419646739959717,-0.026419643312692642,0.1471555382013321,-0.02641964703798294,3.725290298461914e-09,0.0,-0.03734244778752327,0.5412837862968445,0.027822589423949773,-0.6477317810058594,0.08349831402301788,-0.6850742697715759,0.5489745736122131,2.2556684017181396,0.9967851638793945,,,,,,,
3429196000.0,84.75,-2.75,12031147008.0,1747.7415186585545,8.0,-0.013569632545113564,36864.0,22.00919485092163,5.9032639887490745e-15,0.0,2.6206283569335938,-0.026206286624073982,0.1453971266746521,-0.026206282898783684,-3.725290298461914e-09,0.0,-0.052719227969646454,0.5367357730865479,0.06430883631977358,-0.5295601487159729,0.08664962649345398,-0.5822793841362,0.5548738837242126,2.3435959815979004,0.9966459274291992,,,,,,,
3478300000.0,83.19,-2.309999942779541,12031147008.0,1719.588715288291,9.0,-0.010963661596179008,40960.0,24.391159772872925,5.88418203051333e-15,0.0,2.5795536041259766,-0.02579554170370102,0.13848021626472473,-0.02579553611576557,-5.587935447692871e-09,0.0,-0.040611688047647476,0.5247650146484375,0.07357943519292987,-0.5085217952728271,0.09005548804998398,-0.5491335391998291,0.5452062487602234,2.381964921951294,0.9966099262237549,,,,,,,
3527668000.0,80.25,-2.0999999046325684,12031147008.0,1728.2549998304928,10.0,-0.010483738034963608,45056.0,26.76118040084839,6.402864349830395e-15,0.0,2.5162510871887207,-0.025162503123283386,0.13107596337795258,-0.025162510573863983,7.450580596923828e-09,0.0,-0.014766231179237366,0.5118572115898132,-0.032432294035555476,-0.5138751864433289,0.08664631843566895,-0.528641402721405,0.5037534236907959,2.370020627975464,0.996312141418457,,,,,,,
